user_id,user_profile,room_type,season,day_type,booking_advance_days,stay_duration_nights,group_size,user_rating,was_booked,view_time_seconds,compatibility_score
769,family_vacation,Presidential Suite,summer,weekend,14,7,3,3,0,292,0.505
762,budget_conscious,Business Room,winter,weekday,14,6,2,2,1,78,0.324
175,solo_traveler,Family Suite,summer,weekend,30,7,2,2,0,37,0.346
537,budget_conscious,Presidential Suite,spring,weekend,7,6,6,3,0,218,0.382
56,business_traveler,Executive Suite,spring,weekend,30,5,6,3,0,221,0.554
197,family_vacation,Standard Room,winter,weekend,14,4,6,2,0,192,0.248
725,budget_conscious,Executive Suite,summer,weekend,3,6,8,3,0,37,0.507
604,solo_traveler,Junior Suite,fall,weekday,7,7,4,3,0,147,0.381
466,group_friends,Business Room,summer,weekday,90,2,8,2,0,272,0.317
510,couple_romantic,Family Suite,winter,weekday,30,5,1,2,1,102,0.337
562,group_friends,Deluxe Room,winter,weekend,30,4,4,3,0,297,0.412
632,luxury_seeker,Junior Suite,spring,weekday,14,3,4,3,1,248,0.442
232,group_friends,Presidential Suite,fall,weekday,90,3,3,3,1,50,0.514
632,business_traveler,Presidential Suite,winter,weekday,30,2,1,3,0,328,0.492
817,luxury_seeker,Presidential Suite,spring,weekend,1,4,2,3,1,215,0.467
472,luxury_seeker,Standard Room,spring,weekend,90,3,5,2,0,68,0.165
309,budget_conscious,Junior Suite,summer,weekday,1,3,7,3,1,288,0.522
961,group_friends,Deluxe Room,fall,weekend,1,7,3,2,0,93,0.296
15,group_friends,Standard Room,fall,weekday,14,4,6,2,0,280,0.195
243,solo_traveler,Deluxe Room,spring,weekday,1,4,5,2,0,92,0.317
801,solo_traveler,Executive Suite,winter,weekend,60,2,3,2,0,94,0.242
717,luxury_seeker,Executive Suite,winter,weekday,90,4,7,3,1,122,0.597
613,group_friends,Deluxe Room,spring,weekend,90,3,3,3,0,291,0.438
192,solo_traveler,Business Room,fall,weekday,90,7,7,2,0,130,0.259
465,couple_romantic,Junior Suite,winter,weekend,90,3,3,3,1,100,0.444
368,luxury_seeker,Family Suite,winter,weekday,90,5,5,3,1,328,0.45
401,family_vacation,Standard Room,spring,weekday,14,2,3,2,0,86,0.336
146,family_vacation,Family Suite,winter,weekend,1,2,2,3,1,203,0.441
382,luxury_seeker,Family Suite,winter,weekend,90,4,2,2,0,221,0.289
546,solo_traveler,Business Room,fall,weekend,90,5,5,2,0,144,0.301
390,solo_traveler,Junior Suite,spring,weekday,60,7,8,3,1,45,0.47
767,family_vacation,Executive Suite,summer,weekday,7,1,8,3,1,141,0.596
837,business_traveler,Junior Suite,fall,weekend,1,6,6,3,0,149,0.531
760,business_traveler,Presidential Suite,winter,weekday,3,2,2,3,0,117,0.572
94,solo_traveler,Business Room,summer,weekday,1,1,1,2,1,129,0.317
720,couple_romantic,Business Room,fall,weekday,60,1,5,2,1,305,0.313
482,couple_romantic,Business Room,spring,weekday,3,4,4,2,0,263,0.322
14,solo_traveler,Standard Room,spring,weekday,3,3,7,2,0,324,0.275
438,family_vacation,Deluxe Room,summer,weekend,90,1,8,2,1,61,0.325
679,family_vacation,Family Suite,spring,weekend,14,5,8,3,0,319,0.513
318,couple_romantic,Presidential Suite,summer,weekend,14,3,3,3,0,165,0.51
607,business_traveler,Deluxe Room,spring,weekend,7,6,8,3,1,136,0.394
881,luxury_seeker,Standard Room,spring,weekday,3,5,5,2,1,309,0.263
703,group_friends,Junior Suite,winter,weekend,14,4,4,3,1,93,0.412
99,family_vacation,Presidential Suite,summer,weekend,60,1,2,3,0,137,0.588
379,budget_conscious,Deluxe Room,fall,weekday,14,1,3,2,1,118,0.295
401,budget_conscious,Junior Suite,fall,weekday,7,1,4,3,0,304,0.49
298,solo_traveler,Family Suite,summer,weekday,30,6,6,3,1,126,0.431
536,budget_conscious,Executive Suite,summer,weekday,30,1,6,3,0,199,0.516
97,business_traveler,Family Suite,fall,weekday,30,3,3,3,1,31,0.477
564,luxury_seeker,Family Suite,winter,weekday,14,6,8,3,1,180,0.564
913,family_vacation,Family Suite,fall,weekday,1,4,6,3,1,319,0.579
696,solo_traveler,Deluxe Room,spring,weekend,1,3,6,2,0,220,0.285
733,luxury_seeker,Deluxe Room,winter,weekday,1,5,6,3,1,260,0.418
640,budget_conscious,Standard Room,summer,weekday,14,3,5,2,1,225,0.291
10,group_friends,Executive Suite,winter,weekday,7,2,5,3,1,91,0.545
279,business_traveler,Family Suite,summer,weekend,14,6,4,3,0,227,0.405
414,group_friends,Deluxe Room,winter,weekend,7,4,5,3,1,60,0.461
915,business_traveler,Deluxe Room,winter,weekday,60,1,3,3,0,63,0.467
733,couple_romantic,Executive Suite,winter,weekend,1,7,5,3,1,100,0.571
993,family_vacation,Junior Suite,spring,weekend,90,1,5,3,1,233,0.465
977,family_vacation,Presidential Suite,spring,weekend,1,2,7,3,1,122,0.577
205,couple_romantic,Junior Suite,winter,weekend,90,7,1,3,0,316,0.506
66,business_traveler,Standard Room,fall,weekend,30,6,8,2,0,217,0.236
155,group_friends,Junior Suite,winter,weekend,7,5,6,3,1,126,0.445
414,budget_conscious,Deluxe Room,summer,weekday,90,5,1,2,0,46,0.272
292,group_friends,Family Suite,summer,weekday,90,4,8,3,1,320,0.563
260,family_vacation,Junior Suite,fall,weekend,60,1,3,3,0,275,0.388
354,solo_traveler,Junior Suite,winter,weekday,7,7,2,2,0,289,0.203
356,luxury_seeker,Presidential Suite,winter,weekday,90,7,8,4,1,283,0.628
95,family_vacation,Executive Suite,spring,weekday,60,7,2,3,1,290,0.45
139,couple_romantic,Deluxe Room,summer,weekend,30,7,8,2,0,264,0.372
483,solo_traveler,Executive Suite,winter,weekday,90,6,6,3,0,285,0.48
419,solo_traveler,Family Suite,fall,weekday,3,1,4,3,1,245,0.418
825,group_friends,Junior Suite,spring,weekday,7,3,7,3,0,258,0.487
12,couple_romantic,Deluxe Room,fall,weekend,60,1,7,2,1,241,0.366
879,group_friends,Executive Suite,summer,weekday,3,2,8,4,1,307,0.693
577,budget_conscious,Standard Room,spring,weekend,7,4,6,2,0,293,0.335
819,group_friends,Junior Suite,spring,weekend,1,7,4,3,0,267,0.528
27,budget_conscious,Junior Suite,spring,weekday,1,1,5,3,1,186,0.425
425,couple_romantic,Standard Room,winter,weekday,14,1,4,2,1,311,0.233
292,budget_conscious,Executive Suite,spring,weekday,14,1,7,3,0,195,0.398
844,group_friends,Deluxe Room,summer,weekend,14,6,5,2,0,208,0.299
156,solo_traveler,Deluxe Room,fall,weekend,30,1,6,2,0,42,0.285
257,luxury_seeker,Family Suite,spring,weekday,1,1,2,2,1,64,0.286
382,group_friends,Executive Suite,winter,weekday,30,2,5,3,1,149,0.455
913,luxury_seeker,Family Suite,summer,weekday,1,5,8,4,0,307,0.67
435,solo_traveler,Presidential Suite,fall,weekday,7,1,1,2,0,97,0.279
930,group_friends,Executive Suite,spring,weekday,30,4,2,2,0,42,0.355
663,family_vacation,Deluxe Room,winter,weekday,90,3,3,2,0,222,0.309
728,group_friends,Standard Room,fall,weekday,90,7,1,2,0,94,0.329
141,solo_traveler,Executive Suite,summer,weekday,3,3,7,3,1,217,0.45
581,solo_traveler,Executive Suite,winter,weekday,7,1,2,2,0,298,0.204
851,group_friends,Business Room,spring,weekend,60,5,2,3,0,229,0.405
411,solo_traveler,Deluxe Room,winter,weekday,90,2,6,2,0,93,0.183
919,family_vacation,Family Suite,spring,weekday,14,2,6,3,0,254,0.51
998,group_friends,Family Suite,summer,weekend,30,2,2,3,1,152,0.575
416,couple_romantic,Standard Room,summer,weekend,1,7,2,3,0,322,0.496
717,couple_romantic,Executive Suite,winter,weekday,14,3,5,3,1,146,0.408
684,business_traveler,Presidential Suite,summer,weekday,90,5,8,4,0,261,0.85
706,budget_conscious,Business Room,summer,weekend,14,4,4,2,1,213,0.262
49,business_traveler,Presidential Suite,summer,weekend,7,2,8,3,1,92,0.518
453,group_friends,Executive Suite,fall,weekday,30,4,5,3,1,136,0.552
304,luxury_seeker,Business Room,fall,weekend,7,5,1,2,0,290,0.287
598,budget_conscious,Deluxe Room,spring,weekday,60,7,5,2,0,168,0.266
339,business_traveler,Business Room,spring,weekend,1,2,5,2,0,192,0.305
520,business_traveler,Executive Suite,summer,weekday,3,6,5,4,1,123,0.645
619,budget_conscious,Presidential Suite,winter,weekend,7,4,6,2,0,148,0.321
802,family_vacation,Business Room,spring,weekday,90,4,2,2,0,198,0.306
939,solo_traveler,Standard Room,fall,weekday,30,2,1,2,0,328,0.347
369,luxury_seeker,Standard Room,winter,weekday,3,7,5,2,1,211,0.358
778,budget_conscious,Family Suite,spring,weekend,7,7,1,2,0,249,0.241
181,couple_romantic,Standard Room,summer,weekday,1,5,4,2,0,83,0.246
993,business_traveler,Business Room,spring,weekend,7,2,3,2,1,40,0.374
404,group_friends,Executive Suite,summer,weekday,1,3,7,4,1,78,0.669
387,couple_romantic,Presidential Suite,spring,weekend,1,3,6,4,1,227,0.674
388,couple_romantic,Presidential Suite,summer,weekday,1,2,3,3,0,301,0.535
704,family_vacation,Deluxe Room,summer,weekday,30,3,3,3,1,253,0.385
459,family_vacation,Deluxe Room,summer,weekend,7,2,8,3,1,121,0.475
159,solo_traveler,Standard Room,summer,weekend,3,2,4,2,0,154,0.26
445,family_vacation,Presidential Suite,winter,weekend,3,6,8,3,0,34,0.52
666,family_vacation,Junior Suite,summer,weekday,14,2,5,3,1,306,0.589
892,solo_traveler,Junior Suite,spring,weekend,14,1,7,3,0,269,0.401
632,solo_traveler,Standard Room,summer,weekend,30,5,1,2,0,272,0.285
291,group_friends,Family Suite,summer,weekend,30,1,3,3,1,209,0.571
797,family_vacation,Family Suite,summer,weekend,7,2,7,4,1,306,0.67
890,family_vacation,Deluxe Room,summer,weekend,7,4,6,2,0,117,0.32
586,solo_traveler,Executive Suite,fall,weekday,30,2,2,2,0,216,0.373
109,budget_conscious,Junior Suite,winter,weekend,14,5,4,3,0,188,0.41
331,family_vacation,Standard Room,winter,weekend,1,1,4,2,0,195,0.336
543,luxury_seeker,Executive Suite,summer,weekend,60,7,5,4,1,58,0.666
708,budget_conscious,Junior Suite,spring,weekday,30,4,4,2,1,231,0.371
406,group_friends,Presidential Suite,fall,weekend,60,6,8,3,0,37,0.585
942,family_vacation,Deluxe Room,summer,weekend,3,4,3,2,1,213,0.316
749,solo_traveler,Presidential Suite,winter,weekend,1,7,8,3,0,237,0.38
269,budget_conscious,Deluxe Room,summer,weekday,3,4,7,2,1,129,0.34
252,luxury_seeker,Family Suite,spring,weekday,7,7,1,2,0,47,0.281
298,luxury_seeker,Family Suite,fall,weekday,60,2,8,3,1,298,0.49
746,business_traveler,Family Suite,summer,weekend,14,6,4,3,0,63,0.426
315,business_traveler,Presidential Suite,fall,weekday,90,3,6,3,0,193,0.614
98,couple_romantic,Business Room,winter,weekend,14,5,5,2,0,79,0.356
120,budget_conscious,Presidential Suite,summer,weekend,90,6,7,4,0,309,0.637
449,family_vacation,Family Suite,fall,weekend,14,4,5,3,0,34,0.577
247,couple_romantic,Deluxe Room,summer,weekday,14,1,8,2,0,60,0.334
498,group_friends,Business Room,spring,weekend,60,7,7,2,1,181,0.334
480,budget_conscious,Presidential Suite,fall,weekend,1,6,4,3,0,288,0.499
905,family_vacation,Junior Suite,winter,weekend,1,7,3,2,0,97,0.272
793,business_traveler,Junior Suite,summer,weekend,60,2,4,3,1,326,0.567
617,couple_romantic,Executive Suite,spring,weekend,60,3,6,3,1,205,0.607
692,luxury_seeker,Deluxe Room,summer,weekday,90,3,8,3,1,241,0.397
625,budget_conscious,Standard Room,spring,weekend,3,2,7,3,0,275,0.388
346,budget_conscious,Business Room,spring,weekday,7,7,3,2,0,289,0.292
83,family_vacation,Executive Suite,spring,weekend,90,4,8,3,0,70,0.46
521,couple_romantic,Family Suite,winter,weekend,3,4,1,3,1,257,0.441
780,business_traveler,Standard Room,fall,weekend,90,1,8,2,1,265,0.228
592,couple_romantic,Standard Room,spring,weekday,90,5,4,2,0,238,0.212
912,group_friends,Deluxe Room,spring,weekday,7,5,4,3,0,304,0.44
531,budget_conscious,Presidential Suite,spring,weekend,1,7,8,3,0,81,0.495
257,luxury_seeker,Standard Room,spring,weekend,3,3,4,2,0,171,0.332
281,solo_traveler,Family Suite,spring,weekday,60,5,2,2,0,260,0.29
763,budget_conscious,Standard Room,spring,weekday,7,4,3,2,0,219,0.266
37,luxury_seeker,Executive Suite,spring,weekend,30,7,5,3,1,189,0.51
137,solo_traveler,Standard Room,summer,weekday,1,3,6,2,0,151,0.258
629,business_traveler,Standard Room,spring,weekend,3,4,3,3,0,280,0.395
915,business_traveler,Executive Suite,summer,weekend,1,5,1,3,0,137,0.445
527,solo_traveler,Business Room,summer,weekend,7,7,6,2,1,131,0.277
760,luxury_seeker,Presidential Suite,winter,weekend,60,3,5,4,1,299,0.697
653,budget_conscious,Executive Suite,winter,weekend,7,3,8,2,0,143,0.346
6,couple_romantic,Standard Room,summer,weekend,60,3,6,2,0,182,0.332
633,business_traveler,Business Room,summer,weekday,90,3,8,3,0,64,0.539
724,budget_conscious,Junior Suite,summer,weekday,90,4,1,2,0,317,0.362
711,business_traveler,Junior Suite,summer,weekday,7,2,1,3,0,146,0.562
624,group_friends,Junior Suite,fall,weekend,14,3,6,3,1,191,0.554
293,solo_traveler,Junior Suite,spring,weekend,14,1,8,3,0,228,0.42
827,budget_conscious,Deluxe Room,summer,weekend,1,7,2,2,1,200,0.325
53,family_vacation,Junior Suite,spring,weekend,14,6,6,3,0,73,0.52
545,couple_romantic,Executive Suite,winter,weekday,7,7,4,3,1,234,0.474
96,solo_traveler,Executive Suite,fall,weekend,30,4,2,2,1,248,0.231
924,solo_traveler,Junior Suite,summer,weekend,7,5,7,3,1,326,0.463
565,business_traveler,Standard Room,spring,weekend,3,1,1,3,1,168,0.485
851,luxury_seeker,Standard Room,spring,weekend,14,6,3,2,0,176,0.242
63,group_friends,Family Suite,winter,weekday,30,4,6,3,0,189,0.549
543,family_vacation,Family Suite,summer,weekday,3,6,8,4,0,301,0.725
881,luxury_seeker,Executive Suite,winter,weekday,3,5,1,2,0,31,0.362
396,group_friends,Presidential Suite,winter,weekday,1,1,8,3,0,54,0.611
102,luxury_seeker,Standard Room,winter,weekend,1,7,3,2,0,91,0.308
303,solo_traveler,Standard Room,spring,weekend,90,5,5,2,0,168,0.153
732,family_vacation,Business Room,summer,weekday,90,6,8,2,1,31,0.31
678,group_friends,Business Room,fall,weekday,90,4,7,3,1,219,0.378
972,solo_traveler,Family Suite,spring,weekday,1,1,8,2,0,182,0.267
659,luxury_seeker,Deluxe Room,fall,weekend,1,4,5,2,0,76,0.338
614,solo_traveler,Presidential Suite,summer,weekend,7,5,8,3,0,145,0.579
680,budget_conscious,Junior Suite,summer,weekday,14,1,8,3,0,314,0.581
713,budget_conscious,Executive Suite,fall,weekend,30,2,4,3,1,57,0.422
715,solo_traveler,Family Suite,summer,weekday,14,4,7,3,0,62,0.444
32,group_friends,Standard Room,spring,weekday,14,4,6,2,0,80,0.17
347,couple_romantic,Deluxe Room,fall,weekend,7,7,4,2,0,118,0.312
362,couple_romantic,Executive Suite,spring,weekday,3,7,7,3,0,171,0.396
717,group_friends,Business Room,fall,weekend,3,6,4,2,0,187,0.246
113,budget_conscious,Executive Suite,summer,weekday,1,6,2,3,0,119,0.424
201,solo_traveler,Executive Suite,summer,weekend,1,7,8,3,0,177,0.556
101,budget_conscious,Family Suite,summer,weekend,90,2,5,4,0,177,0.627
693,luxury_seeker,Deluxe Room,spring,weekend,60,2,8,3,1,149,0.403
812,couple_romantic,Junior Suite,fall,weekend,90,4,1,3,0,307,0.465
393,budget_conscious,Presidential Suite,fall,weekend,14,4,1,3,1,81,0.381
82,couple_romantic,Junior Suite,spring,weekday,1,5,2,2,0,223,0.322
181,family_vacation,Business Room,winter,weekday,7,5,4,2,0,45,0.338
316,group_friends,Deluxe Room,summer,weekend,3,3,8,3,0,226,0.438
812,solo_traveler,Deluxe Room,fall,weekday,1,4,8,2,0,119,0.319
460,group_friends,Standard Room,summer,weekend,14,4,7,2,0,141,0.335
173,business_traveler,Deluxe Room,summer,weekend,30,7,7,2,1,48,0.366
850,luxury_seeker,Presidential Suite,winter,weekend,3,5,1,3,0,180,0.459
619,family_vacation,Presidential Suite,winter,weekday,90,3,7,3,0,153,0.597
150,luxury_seeker,Business Room,spring,weekday,90,5,6,2,0,263,0.271
704,solo_traveler,Presidential Suite,fall,weekday,90,2,8,3,1,166,0.45
930,solo_traveler,Junior Suite,winter,weekend,3,5,1,2,1,245,0.277
355,luxury_seeker,Standard Room,spring,weekend,1,6,1,3,0,102,0.456
134,budget_conscious,Junior Suite,summer,weekend,60,4,3,3,1,208,0.391
221,couple_romantic,Executive Suite,fall,weekday,90,5,8,3,1,85,0.402
779,budget_conscious,Standard Room,fall,weekday,7,3,1,2,0,127,0.269
61,budget_conscious,Standard Room,spring,weekend,30,4,5,2,0,277,0.236
493,business_traveler,Executive Suite,winter,weekday,3,7,6,3,0,75,0.499
867,group_friends,Deluxe Room,summer,weekend,7,1,5,2,1,83,0.374
938,budget_conscious,Family Suite,fall,weekend,90,2,6,3,0,284,0.423
2,group_friends,Executive Suite,winter,weekday,3,3,5,3,0,164,0.432
560,couple_romantic,Family Suite,spring,weekday,14,2,8,3,0,318,0.457
230,couple_romantic,Family Suite,spring,weekday,1,5,5,2,1,63,0.295
183,luxury_seeker,Junior Suite,spring,weekend,90,7,6,3,1,315,0.538
961,couple_romantic,Business Room,spring,weekday,90,1,5,2,1,85,0.28
3,group_friends,Family Suite,summer,weekday,3,1,5,4,1,235,0.672
134,luxury_seeker,Deluxe Room,fall,weekday,1,5,4,2,0,226,0.274
349,couple_romantic,Standard Room,winter,weekend,7,5,4,3,0,184,0.412
671,budget_conscious,Executive Suite,winter,weekend,7,1,6,3,0,132,0.436
390,solo_traveler,Junior Suite,winter,weekend,7,5,2,2,1,42,0.237
35,family_vacation,Executive Suite,winter,weekend,3,5,6,3,1,220,0.517
662,business_traveler,Executive Suite,fall,weekday,3,2,7,4,1,305,0.641
567,couple_romantic,Presidential Suite,summer,weekend,90,1,1,4,0,100,0.672
869,family_vacation,Standard Room,spring,weekday,3,4,1,3,0,125,0.509
830,luxury_seeker,Presidential Suite,spring,weekend,30,1,4,4,1,289,0.793
480,budget_conscious,Presidential Suite,summer,weekend,90,6,1,3,0,163,0.436
327,business_traveler,Presidential Suite,spring,weekday,3,5,7,4,1,129,0.635
634,couple_romantic,Junior Suite,spring,weekend,7,3,8,3,0,197,0.485
958,budget_conscious,Standard Room,spring,weekend,60,1,1,3,0,209,0.438
531,group_friends,Deluxe Room,winter,weekend,14,6,5,2,0,291,0.286
998,solo_traveler,Deluxe Room,summer,weekday,60,3,2,2,0,176,0.207
67,couple_romantic,Business Room,fall,weekday,60,7,3,2,1,301,0.188
739,solo_traveler,Deluxe Room,spring,weekday,3,3,7,2,0,238,0.245
757,luxury_seeker,Junior Suite,fall,weekend,1,1,2,2,1,213,0.302
408,budget_conscious,Executive Suite,summer,weekday,7,5,1,3,1,148,0.5
504,budget_conscious,Business Room,summer,weekday,30,3,2,2,0,142,0.271
620,group_friends,Standard Room,spring,weekday,90,4,1,2,0,126,0.368
956,family_vacation,Deluxe Room,winter,weekend,14,5,1,3,0,308,0.404
645,family_vacation,Business Room,winter,weekend,7,7,3,2,0,138,0.314
99,solo_traveler,Presidential Suite,winter,weekday,3,3,7,2,1,130,0.37
933,family_vacation,Standard Room,summer,weekday,60,3,4,2,0,194,0.31
185,family_vacation,Deluxe Room,spring,weekend,90,7,4,2,0,129,0.347
546,solo_traveler,Executive Suite,fall,weekend,7,2,2,3,0,46,0.387
614,couple_romantic,Standard Room,summer,weekend,7,3,5,2,0,73,0.237
390,group_friends,Business Room,spring,weekday,7,4,1,2,0,299,0.221
807,solo_traveler,Business Room,summer,weekend,14,4,4,2,1,236,0.213
634,group_friends,Deluxe Room,fall,weekend,1,5,6,2,0,178,0.341
18,family_vacation,Standard Room,winter,weekday,1,5,3,3,0,320,0.43
926,luxury_seeker,Business Room,winter,weekend,60,4,1,2,0,304,0.288
109,solo_traveler,Business Room,fall,weekend,60,5,7,2,1,295,0.374
187,business_traveler,Standard Room,spring,weekend,60,4,4,2,0,104,0.188
670,solo_traveler,Standard Room,winter,weekend,60,6,8,2,0,231,0.372
973,budget_conscious,Family Suite,summer,weekend,3,3,6,3,0,77,0.495
49,business_traveler,Standard Room,spring,weekend,14,3,8,2,1,319,0.198
789,solo_traveler,Standard Room,fall,weekend,3,1,8,3,1,160,0.447
269,luxury_seeker,Business Room,summer,weekday,90,3,3,2,0,92,0.226
401,couple_romantic,Presidential Suite,winter,weekday,90,5,3,3,0,276,0.558
324,business_traveler,Business Room,summer,weekend,1,1,4,3,1,201,0.48
362,couple_romantic,Junior Suite,spring,weekend,14,5,3,2,0,142,0.369
689,business_traveler,Junior Suite,spring,weekend,30,7,2,3,1,250,0.388
460,luxury_seeker,Presidential Suite,fall,weekday,30,3,6,4,1,295,0.795
535,budget_conscious,Executive Suite,spring,weekend,60,5,1,2,1,156,0.358
562,family_vacation,Standard Room,winter,weekday,14,1,6,2,0,270,0.327
592,budget_conscious,Family Suite,summer,weekday,1,2,4,4,1,316,0.627
38,business_traveler,Junior Suite,spring,weekday,3,7,5,3,1,269,0.579
454,solo_traveler,Standard Room,fall,weekday,30,4,5,2,1,176,0.329
291,solo_traveler,Business Room,summer,weekend,7,3,7,3,1,105,0.395
759,group_friends,Family Suite,winter,weekday,60,2,2,2,1,124,0.347
541,family_vacation,Executive Suite,spring,weekday,14,6,1,3,0,182,0.452
766,group_friends,Business Room,fall,weekday,90,5,5,2,0,160,0.308
958,luxury_seeker,Executive Suite,spring,weekend,30,5,3,3,1,316,0.53
927,couple_romantic,Family Suite,winter,weekday,7,7,5,3,0,291,0.433
388,budget_conscious,Family Suite,spring,weekday,7,3,4,3,0,263,0.378
553,solo_traveler,Executive Suite,summer,weekend,14,3,4,3,0,315,0.492
965,luxury_seeker,Presidential Suite,fall,weekend,90,7,7,4,0,186,0.748
193,group_friends,Standard Room,fall,weekday,7,6,7,2,0,78,0.338
617,couple_romantic,Family Suite,spring,weekend,7,2,6,3,0,264,0.462
89,couple_romantic,Deluxe Room,fall,weekend,30,2,1,3,0,215,0.398
206,family_vacation,Deluxe Room,summer,weekday,60,4,6,3,0,307,0.486
150,family_vacation,Junior Suite,spring,weekday,14,6,1,2,0,210,0.288
259,budget_conscious,Deluxe Room,spring,weekday,30,3,8,2,1,59,0.278
150,luxury_seeker,Junior Suite,spring,weekend,3,4,2,3,0,143,0.396
545,budget_conscious,Presidential Suite,winter,weekday,7,7,3,2,0,74,0.331
21,luxury_seeker,Presidential Suite,winter,weekend,30,5,2,3,1,190,0.588
788,luxury_seeker,Standard Room,fall,weekday,1,3,1,3,1,238,0.41
477,business_traveler,Executive Suite,winter,weekend,14,5,1,2,0,213,0.335
552,family_vacation,Business Room,spring,weekend,60,4,3,2,0,154,0.302
901,luxury_seeker,Business Room,spring,weekend,1,6,7,2,0,61,0.215
780,group_friends,Executive Suite,summer,weekend,60,4,6,4,0,321,0.672
552,couple_romantic,Junior Suite,summer,weekend,7,3,8,3,0,240,0.563
416,solo_traveler,Business Room,spring,weekend,1,7,8,2,0,290,0.248
71,group_friends,Junior Suite,summer,weekend,14,6,7,3,1,168,0.607
770,business_traveler,Standard Room,winter,weekend,60,4,2,3,0,324,0.395
192,luxury_seeker,Standard Room,winter,weekday,3,3,1,2,1,284,0.368
673,group_friends,Deluxe Room,summer,weekday,14,3,6,3,0,222,0.432
791,solo_traveler,Presidential Suite,summer,weekday,3,4,4,3,1,148,0.535
753,budget_conscious,Presidential Suite,summer,weekend,14,2,4,3,0,262,0.596
349,business_traveler,Standard Room,summer,weekend,3,5,1,3,0,46,0.531
612,group_friends,Deluxe Room,fall,weekday,7,5,8,2,1,160,0.34
416,couple_romantic,Executive Suite,summer,weekend,60,7,2,3,1,227,0.443
393,budget_conscious,Deluxe Room,fall,weekend,30,4,3,3,0,325,0.426
82,group_friends,Business Room,spring,weekend,1,7,4,2,0,279,0.209
956,solo_traveler,Executive Suite,spring,weekend,60,6,8,3,0,57,0.417
300,couple_romantic,Standard Room,fall,weekend,60,2,3,2,1,156,0.29
377,solo_traveler,Junior Suite,summer,weekday,1,4,1,3,1,312,0.392
649,group_friends,Deluxe Room,summer,weekend,30,6,8,2,0,329,0.313
834,budget_conscious,Deluxe Room,spring,weekday,60,2,1,2,0,149,0.28
44,couple_romantic,Executive Suite,fall,weekday,1,4,6,3,1,188,0.482
782,budget_conscious,Business Room,summer,weekend,90,3,1,2,0,37,0.318
160,family_vacation,Presidential Suite,spring,weekend,1,7,8,4,1,86,0.637
431,couple_romantic,Junior Suite,winter,weekend,1,6,4,3,1,329,0.596
450,group_friends,Business Room,winter,weekend,14,2,5,2,0,222,0.236
687,business_traveler,Standard Room,summer,weekend,3,3,8,3,0,244,0.447
711,family_vacation,Business Room,summer,weekend,1,6,8,2,0,197,0.255
553,business_traveler,Deluxe Room,fall,weekend,3,5,1,3,0,151,0.436
103,luxury_seeker,Standard Room,winter,weekday,1,3,1,3,1,167,0.46
835,couple_romantic,Deluxe Room,spring,weekend,90,6,7,2,0,277,0.3
633,business_traveler,Executive Suite,summer,weekday,14,6,7,4,1,276,0.734
152,family_vacation,Junior Suite,fall,weekday,3,5,1,2,0,102,0.282
224,couple_romantic,Junior Suite,fall,weekday,90,3,6,2,0,178,0.371
66,luxury_seeker,Business Room,summer,weekend,3,5,4,2,0,252,0.205
728,family_vacation,Presidential Suite,fall,weekday,30,3,6,3,1,320,0.624
407,business_traveler,Business Room,spring,weekend,30,7,2,3,0,226,0.473
542,business_traveler,Presidential Suite,fall,weekend,30,1,6,4,1,305,0.637
50,family_vacation,Business Room,spring,weekend,30,5,1,2,0,193,0.203
245,budget_conscious,Presidential Suite,spring,weekend,7,2,4,2,1,184,0.331
289,luxury_seeker,Junior Suite,fall,weekend,60,7,3,2,1,270,0.308
295,solo_traveler,Business Room,fall,weekday,3,1,7,2,0,268,0.365
896,budget_conscious,Presidential Suite,winter,weekday,90,4,8,3,1,194,0.615
376,family_vacation,Standard Room,summer,weekday,14,3,6,2,0,215,0.34
645,luxury_seeker,Standard Room,summer,weekday,90,3,8,2,0,122,0.195
134,group_friends,Standard Room,spring,weekend,90,2,1,3,1,297,0.393
750,business_traveler,Business Room,summer,weekend,7,4,8,2,0,183,0.369
452,business_traveler,Deluxe Room,fall,weekday,60,1,2,3,1,133,0.455
114,luxury_seeker,Presidential Suite,fall,weekday,1,3,4,4,1,288,0.691
807,business_traveler,Business Room,summer,weekend,1,1,3,3,1,189,0.376
212,family_vacation,Presidential Suite,winter,weekday,7,3,1,3,1,134,0.533
859,luxury_seeker,Junior Suite,winter,weekday,30,4,1,2,1,198,0.3
459,business_traveler,Family Suite,winter,weekend,60,6,8,3,1,136,0.383
366,group_friends,Standard Room,spring,weekday,14,7,3,2,0,138,0.334
312,group_friends,Presidential Suite,winter,weekday,30,3,2,3,0,161,0.562
601,luxury_seeker,Deluxe Room,winter,weekday,90,2,6,2,0,221,0.323
583,group_friends,Junior Suite,spring,weekend,3,4,1,3,1,190,0.431
663,family_vacation,Deluxe Room,fall,weekend,90,3,7,2,1,48,0.366
415,family_vacation,Deluxe Room,spring,weekday,30,4,1,2,0,234,0.359
56,group_friends,Presidential Suite,spring,weekend,60,3,4,4,0,57,0.667
27,family_vacation,Standard Room,summer,weekday,7,1,2,2,0,91,0.26
869,solo_traveler,Business Room,fall,weekday,3,1,3,2,0,189,0.293
856,luxury_seeker,Junior Suite,fall,weekend,90,7,2,2,1,140,0.325
